,cod_proposta,cod_cliente,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta,tipo_agencia
555,300,442,92,2013-10-16 12:56:34 UTC,0.0111,77895.26430459594,121121.28,43226.01569540407,5053.290400960944,17,6,Em análise,Agencia Digital
556,1890,442,19,2017-12-19 09:44:00 UTC,0.0194,139973.0527938083,195488.33,55515.27720619167,3131.9966016761305,105,2,Validação documentos,Agencia Digital
557,1037,442,73,2022-01-20 05:30:48 UTC,0.0156,144531.28174559496,188545.92,44014.638254405065,5171.014487667303,37,0,Validação documentos,Agencia Digital
558,1604,951,45,2012-05-08 17:22:56 UTC,0.0214,156615.4735418155,187324.21,30708.73645818448,4336.572594511661,70,0,Enviada,Agencia Digital
559,1527,951,94,2013-02-06 06:14:55 UTC,0.0114,29919.04166151641,59601.77,29682.728338483583,641.0139703149356,67,6,Aprovada,Agencia Digital
560,1635,309,45,2016-01-01 02:48:16 UTC,0.0174,124807.58701471894,156702.31,31894.722985281063,2767.8286238223736,89,1,Enviada,Agencia Fisica
561,1242,309,72,2016-07-21 23:37:00 UTC,0.0116,6546.068287415812,10427.0,3880.931712584188,121.53180313136104,85,1,Enviada,Agencia Fisica
562,610,99,46,2013-06-14 01:53:47 UTC,0.0222,32896.76183346387,39518.72,6621.95816653613,826.3969146101188,98,2,Enviada,Agencia Digital
563,767,791,46,2012-04-22 07:35:34 UTC,0.0167,86229.17572184029,150698.48,64469.304278159725,22464.763453561915,4,4,Enviada,Agencia Digital
564,946,600,46,2020-12-26 09:55:29 UTC,0.0237,10416.906450775205,15278.88,4861.973549224796,311.786984098543,67,3,Enviada,Agencia Fisica
565,583,600,29,2015-05-30 13:10:27 UTC,0.015,91583.78785583064,119903.6,28319.81214416936,2157.7442338579426,68,4,Validação documentos,Agencia Fisica
566,978,659,46,2013-11-19 15:32:03 UTC,0.0146,123652.69758989046,229884.11,106231.41241010952,2958.553251624489,65,2,Enviada,Agencia Fisica
567,1804,659,3,2012-12-17 04:00:05 UTC,0.0143,110462.59423689556,187926.74,77464.14576310443,3645.433708616733,40,3,Aprovada,Agencia Fisica
568,1179,659,43,2013-07-24 03:51:56 UTC,0.0219,4654.679507887786,7574.38,2919.7004921122148,218.52816166470777,29,0,Aprovada,Agencia Fisica
569,1569,659,68,2010-07-18 17:58:52 UTC,0.0138,104778.41663564908,146684.86,41906.4433643509,5347.837051557106,23,4,Em análise,Agencia Fisica
570,1475,645,46,2012-03-25 02:52:19 UTC,0.0229,112197.95459581017,134935.01,22737.055404189843,2845.6195131463114,103,3,Enviada,Agencia Digital
571,365,645,15,2013-09-16 16:00:04 UTC,0.0168,159566.14510054735,208865.39,49299.24489945265,3359.359766886069,96,3,Em análise,Agencia Digital
572,1936,143,46,2017-09-13 23:31:27 UTC,0.0172,68323.01943043644,84116.03,15793.01056956356,2297.8170685445725,42,5,Enviada,Agencia Digital
573,1657,143,94,2012-12-04 16:03:16 UTC,0.0234,59345.808477980885,88251.41,28905.601522019115,3609.2654495831584,21,2,Aprovada,Agencia Digital
574,427,671,47,2016-07-18 06:24:40 UTC,0.0085,161195.63013901596,219424.0,58228.36986098404,3165.603447218988,67,6,Enviada,Agencia Fisica
575,1493,671,74,2022-05-01 05:41:11 UTC,0.0111,161797.4852825688,199091.85,37294.36471743119,12542.082662102635,14,2,Aprovada,Agencia Fisica
576,676,671,98,2010-07-10 16:36:44 UTC,0.0109,72726.43179500286,134913.71,62187.278204997136,1813.7699056839376,53,1,Em análise,Agencia Fisica
577,882,165,47,2013-01-05 16:19:41 UTC,0.0182,130289.14109436228,158741.84,28452.698905637724,15825.605840704333,9,4,Enviada,Agencia Digital
578,1497,165,84,2014-11-29 20:29:45 UTC,0.0227,64909.015196151275,109554.72,44645.704803848734,1859.901247569188,70,4,Aprovada,Agencia Digital
579,51,165,56,2019-11-12 02:23:10 UTC,0.0204,65284.12955538078,82344.28,17060.15044461922,1509.2538398163415,106,3,Em análise,Agencia Digital
580,495,165,71,2021-05-16 11:54:26 UTC,0.0225,57332.86484704007,68767.29,11434.425152959922,1409.208943478769,111,3,Em análise,Agencia Digital
581,437,646,48,2017-07-01 00:57:57 UTC,0.0223,102471.70590344824,139788.66,37316.95409655176,3315.1492553124363,53,1,Enviada,Agencia Digital
582,1597,256,48,2011-02-10 21:05:16 UTC,0.0123,31638.696867418657,48318.0,16679.303132581343,3381.8293554476904,10,5,Enviada,Agencia Digital
583,1994,222,48,2012-03-10 22:40:21 UTC,0.0146,182080.64465346583,225724.15,43643.505346534126,3505.2624450964777,98,3,Enviada,Agencia Fisica
584,78,222,79,2011-03-24 05:11:45 UTC,0.0247,3807.652776731768,6850.73,3043.077223268232,477.0204479383928,9,1,Enviada,Agencia Fisica
585,491,193,49,2014-12-18 17:39:14 UTC,0.0153,69834.69002322374,126972.97,57138.279976776255,1335.561592294921,106,2,Enviada,Agencia Fisica
586,1658,193,57,2013-12-26 07:07:03 UTC,0.0084,29155.840255590567,49624.09,20468.24974440943,398.453573304223,114,3,Enviada,Agencia Fisica
587,372,193,1,2010-03-04 19:43:32 UTC,0.0103,128429.4335347538,248837.17,120407.7364652462,2846.0983805786705,61,3,Aprovada,Agencia Fisica
588,1463,193,97,2011-11-10 23:13:01 UTC,0.0116,8431.564222195959,16504.27,8072.705777804042,135.46270558463945,111,6,Aprovada,Agencia Fisica
589,629,872,49,2016-11-16 15:09:53 UTC,0.0214,45029.85772514604,58377.64,13347.78227485396,1198.3294575527088,77,1,Enviada,Agencia Fisica
590,1345,872,88,2017-07-19 21:17:48 UTC,0.0174,110632.42144799628,181574.05,70941.62855200372,3862.127457871969,40,4,Aprovada,Agencia Fisica
591,973,754,49,2018-09-21 11:46:41 UTC,0.0107,112058.1295182544,216639.65,104581.52048174558,2161.7886287752867,76,6,Enviada,Agencia Digital
592,1761,754,33,2019-06-28 21:41:31 UTC,0.0184,99966.56899628525,196939.35,96972.78100371476,5566.624950026929,22,6,Aprovada,Agencia Digital
593,1703,754,65,2019-11-02 14:03:31 UTC,0.0154,41556.91084765356,66409.58,24852.669152346447,852.0480835756294,91,3,Aprovada,Agencia Digital
594,1164,276,49,2022-09-15 04:18:16 UTC,0.0178,81768.63908504267,163246.11,81477.47091495732,1709.8162381333298,108,1,Enviada,Agencia Digital
595,1621,276,65,2021-08-05 15:21:15 UTC,0.0099,43763.27773439258,63723.7,19960.42226560742,1561.058649040829,33,5,Aprovada,Agencia Digital
596,1719,276,12,2018-07-29 04:11:23 UTC,0.0112,119323.20478646886,189724.55,70401.34521353112,3717.416626721628,40,1,Em análise,Agencia Digital
597,1186,922,49,2012-06-22 12:24:15 UTC,0.0149,103774.63780610992,126481.67,22707.03219389008,1904.253882976877,113,4,Enviada,Agencia Digital
598,1594,922,57,2019-12-18 05:30:13 UTC,0.0195,12038.866465609892,15517.87,3479.003534390109,292.5175525380703,84,0,Aprovada,Agencia Digital
599,1611,922,68,2018-12-29 18:53:30 UTC,0.025,36593.78985692428,47142.69,10548.900143075727,971.6328921680821,115,2,Em análise,Agencia Digital
600,929,922,38,2021-08-09 07:49:06 UTC,0.0229,128793.35871362944,165356.94,36563.58128637054,3190.873527935656,114,6,Validação documentos,Agencia Digital
601,1205,439,49,2011-06-09 04:17:45 UTC,0.0191,173133.52063288857,236271.15,63137.62936711143,4536.423008596514,69,4,Enviada,Agencia Digital
602,347,439,81,2011-03-14 19:06:37 UTC,0.0239,74098.83250552314,115129.09,41030.25749447686,7740.219322786124,11,0,Aprovada,Agencia Digital
603,1921,51,49,2022-02-20 19:00:42 UTC,0.016,107165.0677157804,165158.72,57993.6522842196,2212.1576205493043,94,3,Enviada,Agencia Fisica
604,1548,965,50,2020-12-21 19:50:19 UTC,0.0102,75743.00949452216,100845.96,25102.95050547784,1971.8189076530412,49,6,Enviada,Agencia Digital
605,1294,965,55,2020-01-03 06:53:28 UTC,0.0142,59734.189393539695,87687.59,27953.400606460305,5449.175915682436,12,6,Enviada,Agencia Digital
606,170,23,51,2015-09-14 03:02:11 UTC,0.0187,76505.06680556608,94013.94,17508.87319443393,16170.001030351186,5,2,Enviada,Agencia Fisica
607,153,23,56,2016-03-31 17:03:09 UTC,0.0174,189270.1325714264,247869.01,58598.87742857361,6191.892808546158,44,6,Aprovada,Agencia Fisica
608,272,912,51,2011-10-13 23:37:57 UTC,0.0156,27855.30955318904,51968.6,24113.29044681096,516.3841278142966,119,0,Enviada,Agencia Digital
609,1802,912,53,2019-05-01 20:23:08 UTC,0.0087,58051.57496708387,104276.02,46224.44503291613,2504.4466772751166,26,4,Aprovada,Agencia Digital
610,1094,414,51,2015-01-22 16:32:59 UTC,0.0087,39981.2291461102,55367.03,15385.8008538898,1040.0466445325626,47,6,Enviada,Agencia Digital
611,1283,7,51,2019-04-28 21:12:55 UTC,0.0135,115084.65536621305,190093.65,75008.99463378696,2907.4589130777817,57,2,Enviada,Agencia Digital
612,1988,7,14,2022-04-05 10:57:41 UTC,0.0244,82768.58180572485,115375.51,32606.928194275137,4597.204697828855,24,4,Em análise,Agencia Digital
613,1748,7,54,2013-09-23 09:38:22 UTC,0.0187,28240.991614714017,41620.86,13379.86838528598,947.3615943551245,44,6,Validação documentos,Agencia Digital
614,1749,417,51,2011-08-26 02:37:13 UTC,0.0137,171358.65704219585,238501.49,67142.83295780414,4037.8376566845623,64,1,Enviada,Agencia Digital
615,36,417,19,2014-11-23 10:33:37 UTC,0.0109,28777.160701125245,35598.9,6821.739298874757,584.2764164086685,71,4,Aprovada,Agencia Digital
616,291,417,41,2018-02-10 01:44:53 UTC,0.0158,87329.69404667823,169641.19,82311.49595332178,2286.595766569179,59,0,Em análise,Agencia Digital
617,1950,417,84,2010-01-06 02:30:09 UTC,0.0207,151171.7026948664,221322.36,70150.6573051336,3550.8854295127944,104,6,Em análise,Agencia Digital
618,639,417,99,2019-12-20 13:15:29 UTC,0.0102,14928.431784550274,25153.3,10224.868215449726,415.3417394553515,45,6,Em análise,Agencia Digital
619,804,734,52,2021-08-19 04:07:12 UTC,0.0115,57709.834805147024,68976.53,11266.695194852971,1385.88838890982,57,5,Enviada,Agencia Digital
620,818,34,52,2012-06-11 12:58:01 UTC,0.0116,29117.43373832713,42525.57,13408.136261672864,469.90347200563286,110,4,Enviada,Agencia Fisica
621,920,911,52,2020-09-25 07:08:27 UTC,0.0103,42931.1949877028,73757.17,30825.975012297204,624.9053261044425,120,4,Enviada,Agencia Fisica
622,604,911,21,2017-04-05 17:07:50 UTC,0.0095,111488.41720778689,156289.02,44800.60279221311,2542.122588140691,57,0,Em análise,Agencia Fisica
623,1581,581,52,2014-07-19 07:38:52 UTC,0.0139,67933.34683355477,115153.35,47220.00316644524,1453.27392895575,76,6,Enviada,Agencia Digital
624,403,581,32,2010-12-02 04:07:07 UTC,0.0092,10920.919460007088,15667.98,4747.060539992912,261.28571856232054,53,3,Validação documentos,Agencia Digital
625,1644,982,52,2022-04-18 13:58:35 UTC,0.0153,176429.50570331985,236059.85,59630.34429668015,3518.363352803957,96,2,Enviada,Agencia Digital
626,733,982,35,2014-09-13 18:08:10 UTC,0.0213,149854.8343646373,244315.53,94460.6956353627,3516.8676858768345,113,1,Em análise,Agencia Digital
627,515,982,84,2017-11-14 19:20:38 UTC,0.0156,56447.61021138708,96471.98,40024.36978861292,1183.7319364458792,88,5,Em análise,Agencia Digital
628,1757,83,52,2015-09-02 22:18:36 UTC,0.0237,32836.097293732775,53486.63,20650.532706267215,1242.9418171085097,42,2,Enviada,Agencia Digital
629,26,83,99,2011-01-27 08:53:45 UTC,0.0093,190280.36313810264,234441.83,44161.46686189732,3108.2847981997343,91,6,Aprovada,Agencia Digital
630,742,83,25,2017-11-10 16:34:56 UTC,0.0113,144793.33735597634,219831.34,75038.00264402365,3375.7840746385486,59,4,Em análise,Agencia Digital
631,54,261,53,2016-01-30 14:30:43 UTC,0.0182,72148.09813987216,133986.48,61838.38186012784,1490.5288114051075,118,6,Enviada,Agencia Digital
632,845,261,95,2016-02-10 19:00:41 UTC,0.0113,111264.39550639396,159029.1,47764.70449360606,1748.4301014790285,113,6,Enviada,Agencia Digital
633,861,261,49,2019-08-18 08:14:47 UTC,0.0186,122367.54017038026,181496.9,59129.35982961974,3234.4658797247603,66,3,Aprovada,Agencia Digital
634,1438,261,40,2017-02-27 22:52:51 UTC,0.0201,72067.26247103437,138914.27,66847.00752896561,1688.7543005767354,98,2,Validação documentos,Agencia Digital
635,1784,261,80,2011-07-19 04:20:27 UTC,0.0194,104959.12076667286,150137.72,45178.599233327135,2304.059093114064,112,5,Validação documentos,Agencia Digital
636,158,261,91,2019-05-02 03:54:25 UTC,0.0131,47584.7436444228,58186.96,10602.216355577197,1362.3180048935942,47,3,Validação documentos,Agencia Digital
637,206,520,53,2016-06-13 01:20:17 UTC,0.0145,144955.2590782037,212496.89,67541.6309217963,2742.6337301492217,101,1,Enviada,Agencia Fisica
638,1701,520,70,2017-07-27 12:57:36 UTC,0.0206,115989.25577998634,228157.36,112168.10422001364,3357.176895252543,61,4,Enviada,Agencia Fisica
639,400,520,63,2020-06-02 23:37:39 UTC,0.0244,15747.05981508682,26179.89,10432.83018491318,451.4507075209994,79,2,Em análise,Agencia Fisica
640,1777,520,92,2020-08-29 23:59:06 UTC,0.0223,43392.04257478511,70898.29,27506.24742521488,1093.585343229057,98,2,Em análise,Agencia Fisica
641,659,520,69,2020-05-03 03:03:39 UTC,0.012,20736.80378212261,35307.54,14570.736217877393,1617.9520633595969,14,3,Validação documentos,Agencia Fisica
642,1020,264,53,2010-08-07 03:50:13 UTC,0.0126,100570.20648583773,186753.92,86183.7135141623,1765.7129740485675,101,2,Enviada,Agencia Digital
643,62,264,60,2012-06-28 10:33:35 UTC,0.0161,140136.89372720424,184848.44,44711.54627279575,12033.41964355559,13,6,Enviada,Agencia Digital
644,145,264,76,2021-12-06 21:08:15 UTC,0.0217,3769.855026314639,5204.11,1434.2549736853607,90.52599332673955,109,5,Aprovada,Agencia Digital
645,1036,9,53,2021-02-12 15:45:40 UTC,0.0094,7407.429890623232,9572.69,2165.260109376768,218.5521560295544,41,4,Enviada,Agencia Fisica
646,1245,716,53,2022-01-12 07:49:01 UTC,0.0153,163396.46702941242,218434.06,55037.592970587575,7218.407577296387,28,0,Enviada,Agencia Digital
647,1108,716,84,2014-01-01 17:40:10 UTC,0.0168,135794.45856341487,207700.8,71906.34143658513,3242.1640513751863,73,6,Em análise,Agencia Digital
648,1424,124,53,2011-08-17 04:00:58 UTC,0.0086,157556.25547841436,229150.72,71594.46452158566,11993.366996926276,14,2,Enviada,Agencia Digital
649,364,124,13,2018-01-16 00:59:56 UTC,0.0089,118005.00803855035,140398.05,22393.041961449628,3137.4213465488465,46,5,Aprovada,Agencia Digital
650,1437,124,88,2010-03-08 08:56:10 UTC,0.017,47360.18523783897,70478.49,23118.30476216104,1290.6140936098884,58,2,Em análise,Agencia Digital
651,911,124,58,2019-05-26 21:22:38 UTC,0.0088,23833.829137529163,28268.19,4434.360862470834,332.0299167399784,114,0,Validação documentos,Agencia Digital
652,723,124,95,2011-08-23 23:35:16 UTC,0.0121,40588.93837400328,71164.76,30575.82162599672,767.0929971687181,85,2,Validação documentos,Agencia Digital
653,1826,616,53,2010-09-04 06:46:21 UTC,0.0142,152168.84331301914,183687.9,31519.056686980864,4213.620614436912,51,5,Enviada,Agencia Fisica
654,1931,899,53,2011-04-28 12:55:00 UTC,0.0238,37488.75676321612,74713.76,37225.00323678387,1028.251038498949,86,6,Enviada,Agencia Fisica
655,1253,899,99,2014-02-04 03:34:28 UTC,0.0103,153132.1612978722,187128.35,33996.188702127794,3995.5657959447462,49,2,Aprovada,Agencia Fisica
656,418,53,54,2015-06-06 09:13:32 UTC,0.0145,39243.678842089255,55878.5,16634.82115791074,705.7873321611576,114,0,Enviada,Agencia Fisica
657,388,53,58,2012-03-13 23:08:10 UTC,0.0233,90272.27892358467,112630.73,22358.45107641532,2658.531447921291,68,2,Enviada,Agencia Fisica
658,1093,53,37,2016-02-03 09:45:56 UTC,0.0144,22818.674194339535,33318.64,10499.965805660458,692.515295268262,45,5,Aprovada,Agencia Fisica
659,643,885,54,2022-01-21 12:56:10 UTC,0.0216,118694.56942148945,202025.12,83330.55057851056,4327.608910693009,42,5,Enviada,Agencia Digital
660,19,885,82,2019-05-03 11:58:12 UTC,0.0192,93312.722909988,176013.4,82700.677090012,3762.4309296968554,34,0,Enviada,Agencia Digital
661,622,885,75,2011-03-08 01:41:47 UTC,0.013,46974.86082722432,81837.77,34862.90917277569,1341.9892301413604,47,0,Em análise,Agencia Digital
662,1194,963,54,2011-03-12 23:33:39 UTC,0.0139,94802.43416077706,129005.63,34203.195839222964,1760.45766617681,100,6,Enviada,Agencia Fisica
663,1899,963,100,2015-01-31 03:13:39 UTC,0.0149,52742.83909483043,68446.29,15703.45090516956,1000.8180054396672,104,0,Aprovada,Agencia Fisica
664,1504,485,54,2010-06-19 08:17:58 UTC,0.023,186991.78107465457,243210.81,56219.02892534542,4714.571869995241,107,4,Enviada,Agencia Fisica
665,179,485,90,2019-12-14 08:55:29 UTC,0.0151,135021.69516839727,245166.06,110144.36483160272,2458.171696391169,118,3,Em análise,Agencia Fisica
666,1835,485,12,2018-05-10 23:20:30 UTC,0.0229,106645.85326534294,136905.74,30259.88673465705,3108.9267039668,68,3,Validação documentos,Agencia Fisica
667,1797,637,54,2018-03-10 00:49:24 UTC,0.0128,81512.82155441785,154692.24,73179.41844558214,1611.1673325076806,82,6,Enviada,Agencia Digital
668,1213,637,93,2010-08-03 01:03:08 UTC,0.0178,139806.76702179213,231570.63,91763.8629782079,8737.216154571273,19,1,Aprovada,Agencia Digital
669,1478,637,47,2014-01-15 10:08:53 UTC,0.0138,125713.56971171431,172106.2,46392.63028828569,2537.1926108793255,84,3,Validação documentos,Agencia Digital
670,1905,273,54,2012-05-11 15:06:03 UTC,0.0172,81239.85591092582,143280.23,62040.374089074176,1845.4178959375995,83,6,Enviada,Agencia Digital
671,1453,273,72,2013-04-24 13:11:23 UTC,0.0094,31657.396306893814,52661.87,21004.47369310619,502.0814008564952,96,4,Aprovada,Agencia Digital
672,1522,273,18,2010-05-25 07:21:37 UTC,0.0182,125651.83685605395,236633.76,110981.92314394606,4305.286173334657,42,5,Em análise,Agencia Digital
673,95,660,55,2021-03-10 06:50:09 UTC,0.0158,60076.662135355626,74316.24,14239.577864644383,1847.463371844805,46,3,Enviada,Agencia Digital
674,1408,660,51,2021-08-18 15:58:09 UTC,0.0224,16288.501514236224,20309.99,4021.488485763776,398.9851335724326,111,5,Aprovada,Agencia Digital
675,731,660,85,2020-04-11 07:58:18 UTC,0.0232,136136.96371491242,243044.58,106907.61628508756,3951.921787843144,70,0,Em análise,Agencia Digital
676,1470,660,26,2017-07-05 19:19:38 UTC,0.0178,41604.70887242402,83041.15,41436.44112757597,848.2095776474165,117,3,Validação documentos,Agencia Digital
677,1062,923,55,2013-12-16 12:48:43 UTC,0.0091,36855.88554775047,64696.45,27840.564452249524,9424.538661663639,4,1,Enviada,Agencia Fisica
678,1725,923,76,2019-08-01 02:38:40 UTC,0.0158,38494.163753886285,47082.59,8588.426246113715,845.7776271748724,81,3,Validação documentos,Agencia Fisica
679,1198,288,55,2015-08-27 08:08:58 UTC,0.02,53603.49686807055,101218.96,47615.46313192946,3575.4659237336405,18,0,Enviada,Agencia Fisica
680,1902,519,55,2022-11-17 02:28:58 UTC,0.0178,196985.25709080603,247231.97,50246.71290919397,19876.502702186608,11,3,Enviada,Agencia Digital
681,143,519,35,2015-05-10 13:26:19 UTC,0.0124,69325.85305272753,101029.22,31703.36694727246,2511.360628724121,34,4,Validação documentos,Agencia Digital
682,1052,519,66,2017-01-15 21:55:52 UTC,0.0122,134593.1617180826,185262.8,50669.638281917374,3779.704009781062,47,4,Validação documentos,Agencia Digital
683,82,129,56,2021-11-24 10:37:20 UTC,0.0108,145593.86939153512,244313.43,98719.56060846486,2794.3965366299626,77,0,Enviada,Agencia Fisica
684,550,129,59,2014-12-06 14:46:00 UTC,0.0206,133679.13668164582,249763.13,116083.99331835416,3515.567775547804,75,5,Enviada,Agencia Fisica
685,1342,129,62,2022-01-28 19:41:42 UTC,0.0106,178222.68534360273,238769.73,60547.04465639729,3584.8113344752264,71,1,Enviada,Agencia Fisica
686,1852,129,25,2012-01-25 08:18:28 UTC,0.0214,50533.37423205089,59810.97,9277.595767949111,1295.6193415298542,85,3,Aprovada,Agencia Fisica
687,234,129,51,2014-01-24 19:03:36 UTC,0.0093,51819.51297243311,82445.73,30626.21702756689,718.5151509359106,120,1,Em análise,Agencia Fisica
688,1217,844,56,2021-04-28 21:00:18 UTC,0.0108,190603.26778011568,224866.82,34263.55221988432,6014.522047658521,39,2,Enviada,Agencia Fisica
689,1496,844,10,2011-09-29 00:33:30 UTC,0.0102,83829.24846296011,150136.05,66306.80153703988,1247.270597552637,114,0,Aprovada,Agencia Fisica
690,1054,844,46,2014-07-27 17:14:46 UTC,0.0096,12756.528057488931,24664.06,11907.531942511068,267.70894192119295,64,2,Aprovada,Agencia Fisica
691,1468,844,88,2014-04-03 05:15:42 UTC,0.0198,33564.49746779844,57309.29,23744.792532201565,827.052358697479,83,0,Validação documentos,Agencia Fisica
692,224,697,57,2016-08-11 11:35:34 UTC,0.0154,92541.68472923085,142749.33,50207.645270769135,1776.7789161863905,106,3,Enviada,Agencia Fisica
